timestamp;gyro_x;gyro_y;gyro_z;gyro_temp;Ref V1;Ref V2;Ref V3;Ref V4;Ref V5;Ref Valid;Ref V_r;Ref lambda_r;SunS temperature_a;SunS temperature_b;SunS temperature_c;SunS temperature_d;SunS temperature_structure;ALS VL 1A;ALS VL 1B;ALS VL 1C;ALS VL 1D;ALS VL 2A;ALS VL 2B;ALS VL 2C;ALS VL 2D;ALS VL 3A;ALS VL 3B;ALS VL 3C;ALS VL 3D
9552385.3;-2.4347826087;-3.89565217391;1.87826086957;-5.69642857143;2837.40820312;2733.16650391;3020.46679688;2389.93164062;3549.30273438;True;0;0;16.5594162037;17.6315857807;17.6315857807;16.5594162037;15.2303125;11798;12510;17572;14958;11702;12180;16614;14584;11987;12636;17030;15093
9552390.1;-2.4347826087;-3.89565217391;1.87826086957;-5.61785714286;2831.05200195;2744.60766602;3021.73803711;2386.11791992;3548.03149414;True;0;0;17.6315857807;17.6315857807;17.6315857807;16.5594162037;15.613125;11949;12479;17475;15212;11868;12098;16566;14819;12133;12557;16914;15247
9552394.9;-2.4347826087;-3.9652173913;1.73913043478;-5.44285714286;2822.15332031;2756.04882812;3023.00927734;2386.11791992;3546.76025391;True;0;0;17.6315857807;17.6315857807;17.6315857807;16.5594162037;15.9959375;12035;12492;17367;15493;12021;12101;16453;15080;12280;12521;16894;15420
9552399.7;-2.4347826087;-3.89565217391;1.73913043478;-5.58214285714;2813.25463867;2764.94750977;3023.00927734;2384.84667969;3546.76025391;True;0;0;17.6315857807;17.6315857807;18.7080961252;16.5594162037;16.37875;12163;12511;17287;15706;12192;12123;16310;15298;12485;12511;16938;15615
9552405.05;-2.4347826087;-3.9652173913;1.73913043478;-5.29642857143;2803.0847168;2773.84619141;3023.00927734;2384.84667969;3546.76025391;True;0;0;17.6315857807;18.7080961252;18.7080961252;17.6315857807;16.7615625;12335;12494;17246;15940;12340;12101;16215;15527;12681;12540;16878;15846
9552409.85;-2.4347826087;-4.0347826087;1.66956521739;-5.36071428571;2794.18603516;2778.93115234;3020.46679688;2384.84667969;3545.48901367;True;0;0;18.7080961252;18.7080961252;18.7080961252;17.6315857807;16.95296875;12504;12496;17223;16170;12469;12102;16219;15712;12783;12562;16775;16015
9552414.65;-2.3652173913;-3.9652173913;1.66956521739;-5.25;2785.28735352;2784.01611328;3017.92431641;2383.57543945;3545.48901367;True;0;0;18.7080961252;18.7080961252;18.7080961252;17.6315857807;17.33578125;12682;12489;17216;16360;12636;12135;16261;15918;12882;12587;16715;16196
9552420.6;-2.3652173913;-3.9652173913;1.6;-5.30357142857;2772.57495117;2785.28735352;3012.83935547;2382.30419922;3544.21777344;True;0;0;18.7080961252;19.7889736517;19.7889736517;18.7080961252;17.5271875;12866;12529;17217;16588;12861;12226;16307;16115;13045;12684;16745;16366
9552425.4;-2.4347826087;-4.0347826087;1.6;-5.20357142857;2762.4050293;2784.01611328;3006.4831543;2381.03295898;3544.21777344;True;0;0;19.7889736517;19.7889736517;19.7889736517;18.7080961252;17.91;13053;12610;17234;16738;13038;12317;16317;16236;13212;12771;16781;16508
9552430.2;-2.3652173913;-4.0347826087;1.53043478261;-5.15357142857;2749.69262695;2780.20239258;2997.58447266;2378.49047852;3542.9465332;True;0;0;19.7889736517;19.7889736517;19.7889736517;18.7080961252;18.10140625;13279;12762;17283;16891;13222;12438;16361;16367;13384;12885;16814;16658
9552435.65;-2.4347826087;-3.9652173913;1.53043478261;-5.17142857143;2735.70898438;2772.57495117;2984.87207031;2374.67675781;3542.9465332;True;0;0;19.7889736517;19.7889736517;20.876498198;18.7080961252;18.48421875;13563;12973;17360;17026;13444;12654;16443;16568;13579;13093;16868;16805
9552440.45;-2.4347826087;-4.0347826087;1.46086956522;-4.93928571429;2721.7253418;2764.94750977;2972.15966797;2372.13427734;3542.9465332;True;0;0;19.7889736517;20.876498198;20.876498198;19.7889736517;18.675625;13834;13180;17379;17139;13708;12896;16539;16717;13814;13307;16955;16923
9552445.25;-2.3652173913;-4.0347826087;1.46086956522;-5.03571428571;2706.47045898;2752.23510742;2956.90478516;2367.04931641;3542.9465332;True;0;0;20.876498198;20.876498198;20.876498198;19.7889736517;18.86703125;14116;13432;17423;17215;14015;13140;16677;16831;14094;13577;17071;17020
9552451.65;-2.4347826087;-4.0347826087;1.46086956522;-4.87142857143;2684.859375;2734.43774414;2932.7512207;2360.69311523;3541.67529297;True;0;0;20.876498198;20.876498198;20.876498198;19.7889736517;19.24984375;14594;13786;17498;17347;14404;13531;16858;17026;14534;13936;17199;17178
9552456.45;-2.4347826087;-4.0347826087;1.32173913043;-4.66428571429;2667.06201172;2721.7253418;2912.41137695;2358.15063477;3541.67529297;True;0;0;20.876498198;20.876498198;21.9689986772;19.7889736517;19.63265625;14922;14092;17594;17428;14637;13821;16980;17111;14846;14191;17230;17237
9552461.25;-2.3652173913;-4.10434782609;1.39130434783;-4.61071428571;2647.9934082;2706.47045898;2890.80029297;2356.87939453;3541.67529297;True;0;0;21.9689986772;21.9689986772;21.9689986772;20.876498198;19.8240625;15263;14429;17632;17611;14979;14167;17087;17232;15178;14423;17357;17354
