timestamp;gyro_x;gyro_y;gyro_z;gyro_temp;Ref V1;Ref V2;Ref V3;Ref V4;Ref V5;Ref Valid;Ref V_r;Ref lambda_r;SunS temperature_a;SunS temperature_b;SunS temperature_c;SunS temperature_d;SunS temperature_structure;ALS VL 1A;ALS VL 1B;ALS VL 1C;ALS VL 1D;ALS VL 2A;ALS VL 2B;ALS VL 2C;ALS VL 2D;ALS VL 3A;ALS VL 3B;ALS VL 3C;ALS VL 3D
9349715.025;-2.99130434783;-3.89565217391;2.08695652174;-19.6464285714;3642.10327148;3621.76342773;3629.39086914;3621.76342773;3637.01831055;True;0;0;-36.8710544753;-36.0189315485;-36.0189315485;-37.7200955832;-35.68375;609;600;24;23;595;617;22;27;643;586;24;29
9349719.775;-3.06086956522;-3.89565217391;2.15652173913;-19.5392857143;3640.83203125;3620.4921875;3626.84838867;3620.4921875;3635.74707031;True;0;0;-36.8710544753;-36.0189315485;-36.0189315485;-37.7200955832;-35.49234375;617;630;25;24;604;638;23;28;662;599;25;29
9349724.575;-3.06086956522;-3.89565217391;2.15652173913;-19.5285714286;3640.83203125;3620.4921875;3626.84838867;3620.4921875;3635.74707031;True;0;0;-36.0189315485;-36.0189315485;-36.0189315485;-37.7200955832;-35.3009375;626;636;26;25;608;650;25;28;662;604;26;30
9349729.375;-3.06086956522;-3.89565217391;2.15652173913;-19.5392857143;3640.83203125;3620.4921875;3625.57714844;3619.22094727;3635.74707031;True;0;0;-36.0189315485;-36.0189315485;-36.0189315485;-36.8710544753;-35.3009375;620;648;27;25;609;653;25;28;661;614;27;30
9349736.325;-3.06086956522;-3.89565217391;2.15652173913;-19.1892857143;3639.56079102;3619.22094727;3624.3059082;3619.22094727;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-36.0189315485;-36.8710544753;-35.10953125;628;675;28;26;618;678;27;29;668;636;28;30
9349741.075;-3.06086956522;-3.9652173913;2.08695652174;-19.1464285714;3638.28955078;3619.22094727;3621.76342773;3619.22094727;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-36.0189315485;-36.8710544753;-35.10953125;631;703;30;27;614;704;28;30;662;646;29;31
9349745.875;-2.99130434783;-3.9652173913;2.15652173913;-19.2178571429;3638.28955078;3617.94970703;3620.4921875;3617.94970703;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-36.0189315485;-36.8710544753;-34.918125;630;794;31;28;616;783;30;32;668;739;34;33
9349751.775;-3.06086956522;-3.89565217391;2.15652173913;-18.9214285714;3637.01831055;3616.6784668;3619.22094727;3617.94970703;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-36.0189315485;-36.8710544753;-34.918125;630;1283;34;31;622;1358;33;37;682;1300;40;41
9349756.575;-3.06086956522;-3.9652173913;2.15652173913;-18.9714285714;3635.74707031;3616.6784668;3617.94970703;3616.6784668;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-36.0189315485;-36.8710544753;-34.918125;640;3247;36;33;626;3259;34;39;671;3523;36;40
9349761.375;-3.06086956522;-4.0347826087;2.15652173913;-18.9321428571;3634.47583008;3615.40722656;3616.6784668;3616.6784668;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-36.0189315485;-36.8710544753;-34.72671875;635;1603;38;34;618;1612;35;40;667;1588;37;40
9349766.725;-2.99130434783;-3.9652173913;2.15652173913;-18.9321428571;3634.47583008;3615.40722656;3615.40722656;3616.6784668;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-36.0189315485;-36.8710544753;-34.72671875;634;717;39;34;615;729;36;38;659;645;38;38
9349771.525;-3.06086956522;-4.0347826087;2.01739130435;-18.9571428571;3634.47583008;3614.13598633;3614.13598633;3616.6784668;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-35.1637099929;-36.8710544753;-34.5353125;629;652;40;34;608;669;37;37;660;614;40;39
9349776.325;-2.92173913043;-3.89565217391;2.08695652174;-18.8392857143;3633.20458984;3614.13598633;3612.86474609;3615.40722656;3635.74707031;True;0;0;-36.0189315485;-35.1637099929;-35.1637099929;-36.8710544753;-34.5353125;625;641;41;35;604;655;38;39;655;613;41;40
9349782.325;-2.92173913043;-3.9652173913;2.08695652174;-18.7428571429;3633.20458984;3612.86474609;3612.86474609;3615.40722656;3634.47583008;True;0;0;-36.0189315485;-34.305372876;-35.1637099929;-36.8710544753;-34.5353125;620;641;43;38;603;653;40;41;655;617;42;43
9349787.125;-2.92173913043;-3.89565217391;2.08695652174;-18.5928571429;3631.93334961;3612.86474609;3611.59350586;3615.40722656;3635.74707031;True;0;0;-36.0189315485;-34.305372876;-35.1637099929;-36.8710544753;-34.34390625;623;647;45;45;605;658;42;50;652;623;45;54
9349791.875;-3.06086956522;-3.89565217391;2.08695652174;-18.6107142857;3631.93334961;3612.86474609;3611.59350586;3615.40722656;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-35.1637099929;-36.0189315485;-34.34390625;625;655;48;59;608;666;45;66;657;635;48;73
9349797.275;-2.92173913043;-3.9652173913;2.08695652174;-18.4857142857;3631.93334961;3612.86474609;3610.32226562;3614.13598633;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-35.1637099929;-36.0189315485;-34.1525;629;661;52;77;611;675;49;86;664;647;51;96
9349802.075;-2.92173913043;-3.89565217391;2.01739130435;-18.4857142857;3630.66210938;3611.59350586;3610.32226562;3614.13598633;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-35.1637099929;-36.0189315485;-34.1525;636;665;54;95;618;681;51;106;673;656;53;116
9349806.875;-3.13043478261;-4.0347826087;2.08695652174;-18.4142857143;3630.66210938;3611.59350586;3609.05102539;3614.13598633;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-35.1637099929;-36.0189315485;-34.1525;644;669;56;114;626;687;53;125;681;664;55;137
9349812.875;-2.99130434783;-3.9652173913;2.01739130435;-18.2928571429;3630.66210938;3610.32226562;3607.77978516;3614.13598633;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-35.1637099929;-36.0189315485;-33.96109375;652;674;58;136;637;693;54;149;691;670;57;162
9349848.175;-2.92173913043;-3.89565217391;2.08695652174;-18.1178571429;3629.39086914;3610.32226562;3607.77978516;3614.13598633;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-35.1637099929;-36.0189315485;-33.96109375;660;679;59;150;645;699;55;164;699;675;58;177
9349852.975;-2.92173913043;-4.0347826087;1.94782608696;-18.0464285714;3629.39086914;3610.32226562;3607.77978516;3614.13598633;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-35.1637099929;-36.0189315485;-33.96109375;666;690;60;161;651;709;57;175;707;681;59;187
9349858.775;-2.92173913043;-4.0347826087;2.01739130435;-17.9464285714;3629.39086914;3610.32226562;3607.77978516;3612.86474609;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-34.305372876;-36.0189315485;-33.7696875;672;701;61;169;659;719;58;185;717;685;60;196
9349863.575;-2.92173913043;-4.0347826087;1.94782608696;-18.0821428571;3629.39086914;3610.32226562;3606.50854492;3612.86474609;3634.47583008;True;0;0;-35.1637099929;-34.305372876;-34.305372876;-36.0189315485;-33.7696875;682;706;62;174;666;722;58;191;722;689;61;200
9349868.325;-3.06086956522;-4.0347826087;2.01739130435;-17.8892857143;3628.11962891;3610.32226562;3606.50854492;3612.86474609;3634.47583008;True;0;0;-35.1637099929;-33.443903142;-34.305372876;-36.0189315485;-33.57828125;695;708;62;177;675;724;59;195;729;690;62;201
9349874.375;-2.85217391304;-3.89565217391;2.08695652174;-17.9964285714;3628.11962891;3610.32226562;3605.23730469;3612.86474609;3634.47583008;True;0;0;-35.1637099929;-33.443903142;-34.305372876;-36.0189315485;-33.57828125;710;714;64;182;685;729;60;200;740;695;63;199
9349879.125;-2.92173913043;-3.9652173913;2.01739130435;-17.825;3628.11962891;3609.05102539;3605.23730469;3612.86474609;3633.20458984;True;0;0;-34.305372876;-33.443903142;-34.305372876;-35.1637099929;-33.386875;723;720;65;189;696;735;62;202;750;699;64;197
9349883.925;-3.06086956522;-3.89565217391;2.01739130435;-17.9035714286;3626.84838867;3609.05102539;3603.96606445;3611.59350586;3633.20458984;True;0;0;-34.305372876;-33.443903142;-34.305372876;-35.1637099929;-33.386875;740;728;68;198;713;742;63;203;765;705;65;194
9349890.075;-2.99130434783;-3.9652173913;1.94782608696;-17.6607142857;3625.57714844;3607.77978516;3602.69482422;3611.59350586;3633.20458984;True;0;0;-34.305372876;-33.443903142;-34.305372876;-35.1637099929;-33.19546875;765;740;76;207;738;751;66;203;785;713;68;195
9349894.825;-2.99130434783;-3.9652173913;2.01739130435;-17.7214285714;3624.3059082;3606.50854492;3601.42358398;3610.32226562;3633.20458984;True;0;0;-34.305372876;-33.443903142;-34.305372876;-35.1637099929;-33.19546875;784;755;155;203;761;766;69;204;807;726;71;202
9349899.625;-2.92173913043;-3.89565217391;2.08695652174;-17.6321428571;3624.3059082;3606.50854492;3600.15234375;3610.32226562;3633.20458984;True;0;0;-34.305372876;-33.443903142;-34.305372876;-35.1637099929;-33.19546875;801;772;503;200;778;781;81;209;828;739;76;206
9349905.625;-2.85217391304;-3.89565217391;2.01739130435;-17.7;3623.03466797;3605.23730469;3598.88110352;3610.32226562;3633.20458984;True;0;0;-34.305372876;-33.443903142;-34.305372876;-35.1637099929;-33.0040625;815;803;713;209;798;804;486;219;851;764;87;217
9349910.425;-2.92173913043;-3.9652173913;2.01739130435;-17.4464285714;3621.76342773;3605.23730469;3596.33862305;3609.05102539;3633.20458984;True;0;0;-34.305372876;-33.443903142;-33.443903142;-35.1637099929;-33.0040625;834;833;423;216;814;829;239;229;878;786;100;226
9349915.225;-2.99130434783;-3.9652173913;2.01739130435;-17.4857142857;3620.4921875;3603.96606445;3595.06738281;3609.05102539;3633.20458984;True;0;0;-34.305372876;-33.443903142;-33.443903142;-35.1637099929;-33.0040625;856;866;970;225;839;860;813;235;902;821;633;232
9349920.625;-2.92173913043;-3.89565217391;2.08695652174;-17.3857142857;3619.22094727;3602.69482422;3593.79614258;3607.77978516;3633.20458984;True;0;0;-34.305372876;-33.443903142;-33.443903142;-35.1637099929;-32.81265625;883;911;1107;233;867;897;953;230;936;863;1042;236
9349925.425;-2.92173913043;-3.82608695652;2.01739130435;-17.3571428571;3619.22094727;3601.42358398;3591.25366211;3606.50854492;3633.20458984;True;0;0;-34.305372876;-32.57928361;-33.443903142;-34.305372876;-32.62125;909;969;1238;229;891;942;1062;246;958;894;1277;249
9349930.175;-2.92173913043;-3.89565217391;2.08695652174;-17.2392857143;3617.94970703;3600.15234375;3588.71118164;3606.50854492;3631.93334961;True;0;0;-33.443903142;-32.57928361;-33.443903142;-34.305372876;-32.62125;934;1080;1329;242;918;978;1179;248;982;931;1535;252
9349936.225;-2.99130434783;-3.89565217391;1.94782608696;-17.1642857143;3616.6784668;3598.88110352;3587.43994141;3605.23730469;3633.20458984;True;0;0;-33.443903142;-32.57928361;-33.443903142;-34.305372876;-32.62125;958;1106;1453;245;944;1045;1376;250;1021;1034;1770;255
9349940.975;-2.99130434783;-3.82608695652;2.08695652174;-17.1142857143;3616.6784668;3598.88110352;3587.43994141;3605.23730469;3633.20458984;True;0;0;-33.443903142;-32.57928361;-33.443903142;-34.305372876;-32.42984375;987;2898;1606;251;954;1251;1520;254;1019;1250;1860;258
9349945.775;-2.92173913043;-3.89565217391;2.01739130435;-16.8821428571;3615.40722656;3598.88110352;3586.16870117;3605.23730469;3631.93334961;True;0;0;-33.443903142;-32.57928361;-32.57928361;-34.305372876;-32.2384375;1020;5398;1805;255;999;2431;1666;261;1066;3177;1898;263
9349951.375;-2.92173913043;-3.89565217391;1.94782608696;-17.0642857143;3614.13598633;3597.60986328;3583.6262207;3603.96606445;3631.93334961;True;0;0;-33.443903142;-32.57928361;-32.57928361;-34.305372876;-32.2384375;1048;5798;2065;265;1028;5614;1821;271;1099;5830;2047;272
9349956.125;-2.92173913043;-3.89565217391;1.94782608696;-16.9785714286;3614.13598633;3596.33862305;3582.35498047;3603.96606445;3631.93334961;True;0;0;-33.443903142;-31.7114969735;-32.57928361;-34.305372876;-32.04703125;1069;6110;2271;278;1047;5934;1975;281;1119;6071;2229;282
9349960.925;-2.92173913043;-3.89565217391;1.94782608696;-17.0285714286;3612.86474609;3596.33862305;3581.08374023;3602.69482422;3631.93334961;True;0;0;-33.443903142;-31.7114969735;-32.57928361;-34.305372876;-32.04703125;1102;6284;2439;282;1075;6078;2190;291;1154;6187;2386;295
9349966.925;-2.92173913043;-3.82608695652;2.01739130435;-16.7535714286;3610.32226562;3595.06738281;3579.8125;3602.69482422;3631.93334961;True;0;0;-32.57928361;-31.7114969735;-32.57928361;-33.443903142;-31.855625;1121;6476;2693;298;1102;6221;2484;306;1174;6287;2593;311
9349971.725;-2.92173913043;-3.89565217391;2.01739130435;-16.8428571429;3610.32226562;3595.06738281;3578.54125977;3602.69482422;3631.93334961;True;0;0;-32.57928361;-31.7114969735;-31.7114969735;-33.443903142;-31.66421875;1146;6608;2935;305;1127;6349;2651;315;1198;6359;2744;319
9349976.525;-2.92173913043;-3.82608695652;2.01739130435;-16.9214285714;3609.05102539;3593.79614258;3577.27001953;3601.42358398;3631.93334961;True;0;0;-32.57928361;-31.7114969735;-31.7114969735;-33.443903142;-31.66421875;1163;6715;3154;313;1144;6494;2854;326;1218;6486;2933;329
9349981.975;-2.92173913043;-3.82608695652;2.01739130435;-16.8321428571;3606.50854492;3592.52490234;3574.72753906;3600.15234375;3631.93334961;True;0;0;-32.57928361;-30.8405257988;-31.7114969735;-33.443903142;-31.4728125;1189;6814;3366;324;1165;6628;3071;338;1242;6620;3131;339
9349986.775;-2.85217391304;-3.75652173913;2.01739130435;-16.5571428571;3605.23730469;3591.25366211;3573.45629883;3600.15234375;3630.66210938;True;0;0;-32.57928361;-30.8405257988;-31.7114969735;-33.443903142;-31.4728125;1216;6883;3580;336;1190;6714;3236;351;1263;6709;3273;350
9349991.525;-2.92173913043;-3.75652173913;2.01739130435;-16.5535714286;3603.96606445;3591.25366211;3570.91381836;3600.15234375;3630.66210938;True;0;0;-31.7114969735;-30.8405257988;-31.7114969735;-32.57928361;-31.28140625;1265;6979;3766;346;1228;6786;3429;363;1291;6778;3432;360
9349997.575;-2.85217391304;-3.82608695652;1.94782608696;-16.4857142857;3602.69482422;3588.71118164;3569.64257812;3598.88110352;3630.66210938;True;0;0;-31.7114969735;-30.8405257988;-30.8405257988;-32.57928361;-31.09;1294;7089;3976;359;1279;6864;3673;377;1362;6871;3667;372
9350002.375;-2.85217391304;-3.82608695652;1.94782608696;-16.3535714286;3601.42358398;3588.71118164;3567.10009766;3597.60986328;3630.66210938;True;0;0;-31.7114969735;-29.9662414483;-30.8405257988;-32.57928361;-30.89859375;1298;7164;4124;369;1282;6907;3834;387;1362;6956;3829;382
9350007.125;-2.99130434783;-3.82608695652;1.94782608696;-16.475;3600.15234375;3587.43994141;3565.82885742;3596.33862305;3629.39086914;True;0;0;-31.7114969735;-29.9662414483;-30.8405257988;-32.57928361;-30.7071875;1312;7210;4278;377;1285;6966;3989;397;1374;7006;3962;391
9350012.575;-2.92173913043;-3.82608695652;1.94782608696;-16.3321428571;3598.88110352;3586.16870117;3564.55761719;3596.33862305;3629.39086914;True;0;0;-31.7114969735;-29.9662414483;-30.8405257988;-32.57928361;-30.51578125;1326;7275;4452;388;1305;7046;4185;409;1374;7056;4147;403
9350017.375;-2.92173913043;-3.82608695652;1.94782608696;-16.4571428571;3600.15234375;3586.16870117;3565.82885742;3596.33862305;3629.39086914;True;0;0;-30.8405257988;-29.9662414483;-30.8405257988;-31.7114969735;-30.324375;1355;7286;4580;395;1321;7081;4300;416;1392;7071;4268;410
9350022.175;-2.85217391304;-3.89565217391;1.87826086957;-16.2678571429;3600.15234375;3587.43994141;3567.10009766;3596.33862305;3629.39086914;True;0;0;-30.8405257988;-29.9662414483;-29.9662414483;-31.7114969735;-30.13296875;1357;7244;4649;398;1335;7065;4364;419;1406;7048;4334;413
9350029.325;-2.85217391304;-3.89565217391;1.87826086957;-16.2964285714;3600.15234375;3587.43994141;3568.37133789;3596.33862305;3628.11962891;True;0;0;-30.8405257988;-29.0859519607;-29.9662414483;-31.7114969735;-29.9415625;1369;7161;4757;402;1340;7053;4484;424;1418;7026;4464;418
9350034.125;-2.85217391304;-3.82608695652;1.94782608696;-16.3035714286;3600.15234375;3587.43994141;3568.37133789;3595.06738281;3628.11962891;True;0;0;-30.8405257988;-29.0859519607;-29.9662414483;-31.7114969735;-29.75015625;1374;7100;4825;404;1351;6999;4574;426;1419;6974;4548;420
9350038.925;-2.78260869565;-3.89565217391;1.87826086957;-16.1464285714;3600.15234375;3587.43994141;3569.64257812;3596.33862305;3628.11962891;True;0;0;-30.8405257988;-29.0859519607;-29.9662414483;-31.7114969735;-29.55875;1382;7036;4890;404;1350;6939;4647;426;1423;6925;4623;420
9350044.325;-2.85217391304;-3.82608695652;1.94782608696;-16.1964285714;3600.15234375;3588.71118164;3569.64257812;3595.06738281;3628.11962891;True;0;0;-29.9662414483;-29.0859519607;-29.0859519607;-30.8405257988;-29.36734375;1378;6970;4936;402;1354;6867;4710;424;1425;6847;4692;417
9350049.125;-2.78260869565;-3.75652173913;1.94782608696;-16.175;3600.15234375;3587.43994141;3569.64257812;3595.06738281;3626.84838867;True;0;0;-29.9662414483;-28.2024141724;-29.0859519607;-30.8405257988;-29.1759375;1382;6901;4990;401;1351;6805;4772;422;1422;6789;4762;416
9350053.875;-2.85217391304;-3.82608695652;1.87826086957;-16.0285714286;3600.15234375;3588.71118164;3570.91381836;3595.06738281;3626.84838867;True;0;0;-29.9662414483;-28.2024141724;-29.0859519607;-30.8405257988;-28.98453125;1383;6820;5002;397;1352;6713;4779;418;1415;6691;4786;411
9350060.275;-2.85217391304;-3.89565217391;1.87826086957;-15.8571428571;3600.15234375;3588.71118164;3573.45629883;3595.06738281;3626.84838867;True;0;0;-29.9662414483;-28.2024141724;-29.0859519607;-30.8405257988;-28.793125;1361;6677;4943;388;1337;6562;4732;407;1411;6543;4758;400
9350065.075;-2.71304347826;-3.9652173913;1.80869565217;-15.8321428571;3601.42358398;3589.98242188;3574.72753906;3596.33862305;3626.84838867;True;0;0;-29.0859519607;-28.2024141724;-28.2024141724;-29.9662414483;-28.60171875;1360;6582;4894;381;1331;6457;4703;400;1396;6418;4753;392
9350069.875;-2.78260869565;-3.75652173913;1.87826086957;-15.8;3601.42358398;3589.98242188;3574.72753906;3596.33862305;3625.57714844;True;0;0;-29.0859519607;-28.2024141724;-28.2024141724;-29.9662414483;-28.4103125;1349;6463;4836;374;1324;6334;4668;392;1396;6278;4726;384
9350075.275;-2.85217391304;-3.89565217391;1.94782608696;-15.7392857143;3601.42358398;3589.98242188;3575.9987793;3595.06738281;3625.57714844;True;0;0;-29.0859519607;-27.3156100707;-28.2024141724;-29.9662414483;-28.21890625;1340;6318;4790;366;1311;6186;4619;382;1382;6108;4663;375
9350080.075;-2.78260869565;-3.89565217391;1.80869565217;-15.9428571429;3601.42358398;3589.98242188;3575.9987793;3596.33862305;3625.57714844;True;0;0;-29.0859519607;-27.3156100707;-28.2024141724;-29.9662414483;-28.0275;1338;6189;4752;357;1311;6026;4570;373;1373;5956;4588;366
9350084.875;-2.85217391304;-3.75652173913;1.87826086957;-15.5928571429;3601.42358398;3589.98242188;3577.27001953;3596.33862305;3625.57714844;True;0;0;-29.0859519607;-27.3156100707;-28.2024141724;-29.9662414483;-28.0275;1332;6052;4685;349;1303;5869;4513;364;1381;5806;4528;358
9350090.875;-2.78260869565;-3.75652173913;1.80869565217;-15.6178571429;3602.69482422;3591.25366211;3578.54125977;3595.06738281;3625.57714844;True;0;0;-29.0859519607;-27.3156100707;-27.3156100707;-29.9662414483;-27.6446875;1314;5833;4614;339;1290;5679;4444;353;1370;5628;4459;348
